SOURCE_ID,ra,dec,parallax,pmra,pmdec,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,l,b,RA_ICRS,DE_ICRS,mass16,mass50,mass84,teff16,teff50,teff84,logg16,logg50,logg84,met16,met50,met84,dist05,dist16,dist50,dist84,dist95,AV05,AV16,AV50,AV84,AV95,fidelity,XGal,YGal,ZGal,RGal,FlagPhoto,FlagOut,BP_RPCorr,AG50,ABP50,ARP50,GMAG0,BP-RP0,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error
2748250414801269888,7.347986337254416,8.013681842119661,0.693753932453958,-1.4492663196814008,-7.7148223895363985,17217.923406868755,4.3805604,15.097415,9058.339269840524,13.617892,15.445921,11598.634944395635,13.579597,14.586879,0.85904217,0.34850597,0.5105362,113.5161194898608,-54.45452865917312,7.3479863373,8.0136818421,0.898021,0.916,0.941,5809.96,5922.01,5934.45,4.253984,4.259625,4.299,-0.295254,-0.294842,-0.178964,1.261946,1.325404,1.382274,1.391146,1.413753,0.076802,0.128738,0.229763,0.235523,0.277218,1.0,-8.520636,0.736844,-1.124693,8.552437,GBPRPgrzy/JHKsW1W2,0,-0.0047330856,0.198424,0.242105,0.140397,4.196021,0.757334,0.0002762315123002,0.0016322460690097,0.0012711720554459
2748251033276564864,7.362658139425433,8.035309606634032,0.6402318921491221,-5.003266696822104,-6.291220742521863,2584.5370714998903,1.9496254,17.15641,1155.849699104636,9.950964,17.68129,2004.085970472768,7.127721,16.493105,1.1881847,0.52487946,0.6633053,113.54629363431629,-54.4352680527366,7.3626581394,8.0353096066,0.651566,0.676929,0.774651,4924.0,4951.72,5018.63,4.578573,4.611329,4.616924,-0.478228,-0.422441,-0.046971,1.353844,1.366665,1.379501,1.56167,1.648029,0.137629,0.143627,0.153578,0.248132,0.26105,0.691895,-8.52053,0.735543,-1.122168,8.552219,GBPRPgrizy/JHKsW1W2,0,-0.012670875,0.129502,0.159793,0.093345,6.328298,1.121736,0.0008190166341199,0.0093473414987985,0.003861523247818
2748268556743062784,6.864707215902708,7.895544230705714,0.2807169653048403,10.506735036393133,-7.548210455176337,3341.326925579394,2.1260915,16.87757,1740.8568585104565,11.122338,17.236635,2238.738679288315,12.301208,16.372887,0.86374855,0.359066,0.50468254,112.67092085358776,-54.49777315086862,6.8647072159,7.8955442307,0.804248,0.830447,0.967212,5816.44,6078.67,6142.04,4.269799,4.348034,4.361535,-0.828444,-0.794609,-0.050248,2.482139,2.699775,2.877622,2.943754,3.837576,0.059795,0.12111,0.304419,0.326334,0.409729,1.0,-8.844118,1.542012,-2.342651,8.97754,GBPRPgrizy/JHKsW1W2,0,-0.0138447285,0.263345,0.321091,0.18605,4.319056,0.728707,0.0006908556229769,0.006936770998371,0.0059657996328961
2748279448780104064,6.6833480659951645,7.880292268358718,0.5715963727414266,-1.5219107235095626,-2.3503620637692855,2810.2344533437376,1.9053794,17.06551,1438.5621140502624,10.357449,17.44372,1945.129698813175,11.414285,16.525524,0.9181957,0.37821007,0.53998566,112.36147844439674,-54.483641823867224,6.683348066,7.8802922684,0.697148,0.762381,0.849137,5536.96,5561.44,5639.51,4.46539,4.542997,4.600757,-0.968852,-0.465581,-0.173742,1.66443,1.832167,1.962622,2.319407,2.481634,0.049977,0.145665,0.160869,0.194247,0.28587,0.995117,-8.633771,1.054419,-1.597475,8.697919,GBPRPgrizy/JHKsW1W2,0,-0.005445242,0.137905,0.168836,0.098149,5.463421,0.847509,0.0007361447767197,0.0078171507508037,0.0063712472049593
2748279685002792576,6.644061390243115,7.896586121104147,0.6630976863719812,3.2575919570786236,4.585251686775943,9795.308336400938,15.009712,15.709822,5173.1386295381435,16.429844,16.054157,7672.361406247533,15.513809,15.035573,1.0185843,0.34433556,0.6742487,112.30006632499791,-54.46113962010233,6.6440613902,7.8965861211,0.758,0.860759,0.931445,5352.45,5414.37,5552.39,3.567246,3.809069,4.557701,-1.024864,-0.641863,-0.398059,0.762247,0.884891,2.411359,2.937469,3.099415,0.171834,0.26877,0.384206,0.461913,0.466492,0.558594,-8.731853,1.296787,-1.962175,8.827621,GBPRPgrizy/JHKsW1W2,0,0.092819214,0.325772,0.401023,0.233648,3.47274,0.851209,0.0016637136289897,0.0034482888708429,0.0021954002731006
2748280062959911936,6.803464320317524,7.88974023986336,0.4022989291801973,-2.3774606158437135,-5.762150315754594,897.0556194099148,1.2388462,18.305319,383.2277467208252,6.9392962,18.8799,696.5456383143901,7.3647666,17.640522,1.239378,0.57458115,0.6647968,112.56622002959128,-54.49374336787466,6.8034643203,7.8897402399,0.614,0.677082,0.692055,4811.82,4861.83,4952.43,4.612654,4.627989,4.709899,-0.809857,-0.428844,-0.322727,1.414795,1.860858,2.179604,2.227698,2.29242,0.122006,0.158373,0.232338,0.328546,0.33043,0.855957,-8.685789,1.168975,-1.774311,8.764099,GBPRPgrizy/W1W2,0,-0.036988497,0.194947,0.241138,0.141017,6.418484,1.139257,0.0014994166735194,0.0196599678228712,0.0114797843743858
2748280372197564800,6.753044309474194,7.914344061952458,0.2115632266601785,1.7622963675319758,-2.0900779374075458,1556.81055866727,1.6840582,17.706778,837.0363252118509,8.122775,18.031681,1021.5178864994348,13.62257,17.224781,0.8069,0.3249035,0.48199654,112.48827662988955,-54.46136156587015,6.7530443095,7.914344062,0.659488,0.778361,0.887858,5676.23,5859.07,6242.81,4.20669,4.398772,4.608633,-1.930944,-0.758688,-0.412344,2.312354,2.542247,3.614536,5.087602,6.795806,-0.052157,0.035868,0.149272,0.346617,0.470354,0.98877,-9.003603,1.941195,-2.941234,9.210488,GBPRPgrizy/J,0,-0.0064150095,0.129028,0.157349,0.091254,4.787488,0.740804,0.0011744800527995,0.0105362105794678,0.0144789608556172
2748281609148156544,6.7465547032415625,7.951952262419196,0.3255788108160707,3.9066946747070994,-4.549210063972537,1147.8620120539674,1.3447497,18.037643,588.4629544413762,5.8815107,18.414244,775.5518587188634,9.438225,17.523869,0.89037514,0.37660027,0.5137749,112.48790567384734,-54.42320867668961,6.7465547032,7.9519522624,0.652469,0.72239,0.74675,5404.66,5623.5,5941.76,4.510599,4.536382,4.644397,-1.148855,-0.911597,-0.48425,2.300992,2.578257,3.185966,3.537904,3.901303,-0.003669,0.091295,0.164866,0.343779,0.352378,0.999023,-8.908971,1.712629,-2.591262,9.072092,GBPRPgrizy/,0,-0.018799305,0.141549,0.173172,0.100623,5.379889,0.817826,0.0012719677177772,0.010851607726514,0.0132130717638528
2748281647803358464,6.775062716688852,7.961653531822227,0.2830916574444317,2.015882297767648,-12.732898014428022,1166.273031645169,1.432984,18.020367,649.08834571085,7.3598633,18.307783,747.4895780407215,9.775226,17.563883,0.7439003,0.28741646,0.45648384,112.53849580634328,-54.41822461460458,6.7750627167,7.9616535318,0.76496,0.792937,0.82426,5715.23,6040.46,6216.87,4.016428,4.332181,4.526881,-1.596383,-0.810723,-0.477716,3.262977,3.996508,4.715829,6.90001,9.082247,-0.152513,-0.152013,0.087332,0.215972,0.366685,1.0,-9.251776,2.534394,-3.835317,9.592628,GBPRPgrizy/W1W2,0,0.0021009445,0.075997,0.092379,0.053483,4.57658,0.705004,0.0013340294780334,0.0123109128045919,0.0141986145333744
2748282025760479872,6.759200536082349,7.989120791893383,0.4785872284254352,3.1427983253617815,-3.8698873582920017,6366.48424807035,2.7924812,16.177618,3226.7692935959117,13.092278,16.566622,4481.918861063517,9.424991,15.619236,0.9473858,0.38900375,0.55838203,112.5195234484334,-54.38857229060787,6.7592005361,7.9891207919,0.837986,0.875963,0.949946,5468.07,5595.69,5656.19,4.344691,4.413879,4.489056,-0.265931,-0.081376,0.050735,1.475605,1.503474,1.764653,1.822897,2.261062,-0.022426,0.045882,0.176547,0.236883,0.455499,1.0,-8.593542,0.949181,-1.434635,8.645803,GBPRPgrizy/JHKsW1W2,0,-0.0012540817,0.151409,0.185335,0.10772,4.792913,0.86977,0.0004762279783382,0.0044052606245695,0.0022831858183433
2748283155336386304,6.627235498803239,7.963067532154778,0.7510731929220086,9.823495878843424,-6.609313855308379,1138.668044727244,1.5005115,18.046373,379.9062888152636,9.199421,18.88935,1072.2828400494218,11.534018,17.172123,1.7172279,0.8429775,0.8742504,112.29077055193945,-54.39281497807693,6.6272354988,7.9630675322,0.599438,0.65,0.7455,4163.19,4250.53,4498.16,4.623305,4.668297,4.669236,-0.245787,-0.161281,0.357934,1.056962,1.151328,1.202885,1.461045,1.650687,0.078784,0.086133,0.268651,0.565107,0.571698,0.998535,-8.465648,0.648013,-0.977979,8.490413,GBPRPgrizy/JHKsW1W2,0,-0.021826386,0.221253,0.276152,0.162339,7.424,1.603415,0.0014307591208268,0.0262910740343998,0.0116787287706131
2748283812466866688,6.588968330384661,7.951395692701427,0.449005681587058,9.920838332591522,-5.506512468197076,2355.7069336563936,2.2787414,17.257063,1037.313569429998,14.625457,17.798767,1847.329721579799,14.056861,16.581535,1.2172318,0.5417042,0.6755276,112.223244489945,-54.398015319140626,6.5889683304,7.9513956927,0.73339,0.799252,0.882492,4897.51,4982.74,5163.86,4.533349,4.605827,4.629419,-0.24298,0.080572,0.365927,1.462376,1.46605,1.628562,1.900384,2.305291,0.040587,0.046835,0.201436,0.405479,0.540434,0.999512,-8.558576,0.877644,-1.324153,8.603457,GBPRPgrizy/JHKsW1W2,0,-0.013804436,0.169753,0.209533,0.122396,6.028288,1.130096,0.0010502630697263,0.0153081849478421,0.0082616777351105
2748283984265564800,6.619303598565298,7.984023999511179,0.5857173079832454,-1.5335740276034169,-14.98027027353158,9766.296215902696,3.6400495,15.713042,5160.768427081134,14.513248,16.056757,6574.753099211471,9.052985,15.203197,0.85356045,0.3437147,0.50984573,112.2834430812848,-54.370845284571544,6.6193035986,7.9840239995,0.827569,0.914572,1.008698,5748.63,5833.28,5968.1,4.300601,4.363314,4.456919,-0.466963,-0.194538,-0.126497,1.373393,1.382256,1.68248,1.753521,1.765894,0.039568,0.082168,0.150338,0.258031,0.38768,1.0,-8.571645,0.906911,-1.367527,8.619489,GBPRPgrizy/JHKsW1W2,0,-0.0023885965,0.129856,0.158413,0.09189,4.453437,0.787037,0.0004046706546476,0.0030533358561841,0.0014949844709091
2748284052985035136,6.5767145298849465,7.969976337707029,0.334979526920868,-0.3512241277255095,-2.529585959908094,7084.823511376824,3.230443,16.061544,3612.146340982604,14.709096,16.444128,4976.611416679086,10.437648,15.505561,0.93856716,0.38258362,0.55598354,112.20802839724776,-54.377668041776765,6.5767145299,7.9699763377,0.896818,0.900792,0.953308,5429.83,5720.06,5818.9,3.770456,3.853109,4.140327,-0.640431,-0.616644,-0.289287,2.129072,2.287818,3.018054,3.214383,3.393698,0.065102,0.07816,0.293622,0.36655,0.453484,0.995117,-8.864409,1.627435,-2.453297,9.012563,GBPRPgrizy/JHKsW1W2,0,0.0009880066,0.25172,0.308222,0.179074,3.411189,0.809419,0.0004950594630532,0.0044212488946797,0.0022771583274887
2748284087344773376,6.553103416231162,7.971079362891716,0.7571679023470375,4.514315127412116,-6.013054247906494,4853.835552268424,2.6841035,16.472155,2224.988945543414,11.90485,16.970222,3702.6505886785526,10.401963,15.826613,1.143609,0.49806786,0.6455412,112.1687687286028,-54.37266339532897,6.5531034162,7.9710793629,0.715546,0.783093,0.845017,4941.56,5147.6,5241.46,4.54987,4.616174,4.630616,-0.438707,-0.163679,-0.03621,1.02993,1.089476,1.206598,1.240491,1.344816,-0.008828,0.067295,0.214552,0.375203,0.507447,1.0,-8.465213,0.650899,-0.980751,8.4902,GBPRPgrizy/JHKsW1W2,0,-0.009508967,0.18156,0.223665,0.130486,5.882782,1.05043,0.0006003970064207,0.0058092543289849,0.003050190076858
2748284495366185728,6.683654314009684,7.97033325491087,0.2852629655177823,4.453528567727059,-4.125197318175994,1259.0516058062055,1.5900916,17.937258,539.9362034593603,12.327177,18.507687,975.7295200694516,8.530527,17.274572,1.2331142,0.57042885,0.6626854,112.3874828618776,-54.39487945523075,6.683654314,7.9703332549,0.766226,0.773221,0.774851,5101.28,5589.58,5670.22,4.4398,4.48117,4.605537,-0.492483,-0.483125,-0.220855,2.073704,2.169707,2.682031,2.726233,2.747903,0.180368,0.302815,0.707653,0.81894,0.81894,0.999023,-8.794713,1.443778,-2.180622,8.912434,GBPRPgrizy/JW1W2,1,-0.036192775,0.596792,0.736823,0.429371,5.198147,0.925662,0.0013712067050807,0.0247882293082625,0.0094922844331121
2748284877618764032,6.731201136104859,7.98850167790825,0.3448815262027777,0.3695661848061772,-6.274049905580561,4489.572145143474,2.6439986,16.556854,2538.3268863824464,10.82479,16.827173,2805.588496843286,10.23115,16.127836,0.699337,0.27031898,0.42901802,112.4723690781853,-54.38466937762728,6.7312011361,7.9885016779,0.781123,0.800741,0.819361,5863.48,6081.8,6380.04,4.242198,4.446907,4.466826,-1.698476,-0.708754,-0.566181,2.163693,2.220707,2.288723,2.897882,3.644292,-0.152797,-0.152797,-0.016623,0.183989,0.267619,0.991699,-8.709453,1.231607,-1.860606,8.796103,GBPRPgrizy/JHKsW1W2,0,-0.001809597,-0.014529,-0.017623,-0.010194,4.773418,0.706766,0.0006394117161726,0.0046301626776083,0.0039593581272789
2748285049417455232,6.730578982518248,8.006510749186154,0.4202904736522098,-7.862758285853173,-9.719706048693798,2711.1579362919697,1.8997912,17.10448,1332.808330304875,16.836895,17.526623,1958.450098391625,11.836199,16.518114,1.0085087,0.42214203,0.58636665,112.47636911530088,-54.366801030182714,6.7305789825,8.0065107492,0.725706,0.831834,0.834,5229.24,5700.18,5777.24,4.43928,4.500734,4.562971,-0.440414,-0.373468,-0.353179,1.719641,1.781794,2.129198,2.314046,2.323466,0.021031,0.031716,0.431539,0.465926,0.467841,0.990234,-8.67423,1.146229,-1.730534,8.749634,GBPRPgrizy/JHKsW1W2,0,-0.0036619902,0.36816,0.451912,0.262775,5.095241,0.819372,0.0007608085474809,0.0137157204450405,0.0065618161942298
2748285083777193216,6.740639656670332,8.020926713586656,0.5210406821412799,17.85979742820578,-5.302838985593475,4359.355362028588,2.371014,16.588812,2195.943014900493,12.137405,16.98449,3114.336695920035,15.97873,16.014482,0.97000694,0.39567757,0.5743294,112.49726936596387,-54.354200999567446,6.7406396567,8.0209267136,0.779291,0.795167,0.799,5440.54,5628.27,5786.1,4.393462,4.521206,4.573261,-0.499439,-0.493343,-0.261969,1.415174,1.521249,1.595015,1.82373,1.831114,0.122512,0.163606,0.367211,0.479942,0.483143,1.0,-8.555676,0.858792,-1.296166,8.598669,GBPRPgrizy/JHKsW1W2,0,0.00402689,0.313316,0.38454,0.223654,5.261672,0.809121,0.0005905221429157,0.0060010757930923,0.0055705877623311
2748285461734314496,6.620150717241818,7.99032392044839,0.6170052021925155,-6.238442093637997,-9.16176590984191,11434.612261435332,4.0675263,15.541813,6100.154700209117,16.64825,15.87519,7603.646096943266,12.470328,15.045341,0.82984924,0.33337688,0.49647236,112.2866586067659,-54.364772105333245,6.6201507172,7.9903239205,0.834948,0.922031,1.014718,5774.77,5944.7,6080.61,4.307792,4.393405,4.463201,-0.610796,-0.186869,-0.037581,1.348131,1.398986,1.517855,1.704347,1.814642,-0.060739,0.027077,0.119561,0.255339,0.266963,1.0,-8.535377,0.818275,-1.233626,8.574511,GBPRPgrizy/JHKsW1W2,0,-0.003627181,0.103677,0.12624,0.073152,4.531984,0.776762,0.0003862186588141,0.0029631393446122,0.0017806571717776
2748285594877823232,6.641341052511175,8.004429221516475,0.4495893529668038,16.49122194904579,-3.2122765191466987,1646.3560970795625,1.6961384,17.646057,805.9604312560964,10.95563,18.072758,1226.670603851799,13.866403,17.026075,1.0466824,0.4267006,0.61998177,112.32618444358954,-54.35433924394851,6.6413410525,8.0044292215,0.640564,0.727127,0.840775,5064.07,5493.14,5499.87,4.457822,4.609045,4.654717,-1.454896,-0.647503,-0.155496,1.780738,1.803958,2.090478,2.65369,2.712959,-0.00911,0.001917,0.398559,0.403966,0.550648,1.0,-8.662795,1.126944,-1.698799,8.73579,GBPRPgrizy/JHW1W2,0,0.013397217,0.338506,0.416376,0.242461,5.706323,0.872767,0.0011185665439198,0.0147586953453214,0.0122732666076516
2748289718046410624,7.144911337486369,7.948941448427973,0.5137514651480005,-12.174218007483374,-20.316097271591698,1418.9884938357757,1.4837239,17.807419,609.5544669190447,7.155849,18.37601,1125.1596703372882,14.647981,17.11986,1.2561512,0.5685921,0.6875591,113.15725866958265,-54.48841268730267,7.1449113375,7.9489414484,0.706526,0.719546,0.817745,4689.21,4890.68,5017.47,4.538511,4.602,4.606105,-0.252325,-0.04903,0.134849,1.618261,1.80585,1.820385,2.257873,2.305454,-0.063123,-0.03927,0.138436,0.262155,0.519079,1.0,-8.615829,0.972207,-1.48179,8.670507,GBPRPgrizy/JW1W2,0,-0.019971967,0.11659,0.143944,0.084122,6.390014,1.19633,0.0011352683549873,0.0127459722386794,0.0141347431666886
2748289859780864000,7.0576704051769905,7.913290173773912,0.2939786513603742,6.046278140709699,-1.0010465086090774,10747.19761963046,3.56108,15.609129,5155.154481021856,17.008095,16.057938,7990.445672355295,11.389044,14.991468,1.0664692,0.44880867,0.6176605,113.00079414804068,-54.5103537274422,7.0576704052,7.9132901738,0.810797,0.875,0.87595,5292.98,5293.34,5465.72,3.327,3.341717,3.574334,-1.399031,-0.900705,-0.787833,2.70264,2.759254,3.755404,3.897534,3.986253,0.055065,0.249281,0.26889,0.461976,0.487056,0.999512,-9.051909,2.006893,-3.057726,9.271713,GBPRPgrizy/JHKsW1W2,0,5.05447e-05,0.228067,0.280668,0.163592,2.507779,0.949394,0.0003597582921631,0.0035821049306736,0.0015475353574688
2748289894140602240,7.076539381765609,7.9256824508145085,0.4521799050318984,-0.1967033228205639,-5.96286455412384,6362.870764822868,3.3074288,16.178234,3452.7324322269383,11.282652,16.493135,4142.13381290227,10.7647505,15.704835,0.7883005,0.31490135,0.47339916,113.03589630638685,-54.50100178365463,7.0765393818,7.9256824508,0.802471,0.896543,0.964991,5744.41,5853.31,6146.28,4.228373,4.375526,4.471444,-0.914086,-0.215796,-0.086079,1.725704,1.804947,2.012472,2.545327,2.570165,-0.042321,-0.031363,0.049553,0.216014,0.282429,0.999512,-8.65729,1.075434,-1.638406,8.72383,GBPRPgrizy/JHKsW1W2,0,-0.005149126,0.042962,0.052312,0.030324,4.616622,0.766313,0.0005643671489686,0.0035479099221609,0.002821656629157
2748290718774343424,7.101299153000586,7.982181460912737,0.2098302139492922,-0.0528060604303336,-6.218609140169892,22076.10291384237,5.2057815,14.82756,10209.719843312812,18.663122,15.316008,16911.23072024182,15.451819,14.177458,1.1385498,0.4884472,0.6501026,113.0925687487942,-54.448953140568946,7.101299153,7.9821814609,0.797157,0.799752,0.898775,4866.64,5213.93,5231.08,2.747785,2.798316,2.848511,-1.328272,-1.239234,-0.477136,3.937312,4.198368,4.205326,4.429912,5.665241,0.034841,0.091295,0.417387,0.425161,0.427322,0.999023,-9.159009,2.249175,-3.421444,9.43113,GBPRPgzy/JHKsW1W2,0,-0.0017086267,0.351623,0.434198,0.253415,1.356939,0.957767,0.0002560282232344,0.0019846996541046,0.0009920389622173
2748291298594362880,6.934409108147082,7.904562461756982,0.6374698371718345,6.154139082723937,-2.487980469704256,792.2005947327867,1.2147528,18.440279,274.6247151866936,12.194838,19.241693,732.3432566351127,13.309814,17.58611,1.6555843,0.8014145,0.85416985,112.79076473885918,-54.49985623037066,6.9344091082,7.9045624618,0.514573,0.588,0.65,4201.14,4231.7,4313.15,4.656643,4.68638,4.730932,-0.659798,-0.354773,-0.115533,0.965226,1.151062,1.28401,1.438833,1.486118,0.098201,0.343411,0.395788,0.4489,0.614828,0.998535,-8.488832,0.687416,-1.045331,8.516621,GBPRPgrizy/J,0,-0.014411449,0.324526,0.40597,0.238815,7.572892,1.48843,0.001664857482182,0.0482126186352143,0.0197324783145657
2748292913502090112,6.916372513120741,7.98344014397958,0.7892672706275395,8.061013680426894,1.887423979533165,4791.632866780701,2.261021,16.486158,2249.3797880575944,10.453303,16.958385,3609.6993431152937,8.46607,15.854218,1.1041679,0.4722271,0.63194084,112.78190028686404,-54.41914536847125,6.9163725131,7.983440144,0.719173,0.739864,0.833762,5097.31,5279.09,5387.66,4.573615,4.589428,4.629036,-0.559189,-0.333711,-0.107588,1.109547,1.135591,1.195309,1.296754,1.340355,0.065201,0.15997,0.342157,0.440879,0.476616,1.0,-8.469311,0.641234,-0.972139,8.49355,GBPRPgrizy/JHKsW1W2,0,-0.004029155,0.289436,0.356674,0.207989,5.809322,0.955483,0.0005123247790083,0.0050456263333841,0.0025464500024739
2748293433193652352,6.992455475532826,7.967958539871487,0.7437145491720819,-3.15640870744057,-7.235723997584803,3036.256134887753,2.312939,16.981522,1272.4029842403534,8.647596,17.57698,2465.206688880568,10.009013,16.268263,1.3087177,0.595459,0.71325874,112.9056336670798,-54.446294776928866,6.9924554755,7.9679585399,0.617742,0.665297,0.739716,4761.46,4846.4,4855.71,4.591933,4.662,4.663268,-0.662292,-0.327023,-0.064331,1.034644,1.036639,1.047041,1.237642,1.337662,0.170415,0.23237,0.325843,0.33715,0.502486,0.888672,-8.436961,0.560811,-0.851842,8.455579,GBPRPgrizy/JHKsW1W2,0,-0.01720035,0.272497,0.337635,0.197555,6.609207,1.168638,0.0008270848777627,0.0073789582134475,0.0044082096759117
2748294154748179968,7.068902598039111,8.03842293020285,0.6582971760911335,2.038591424863685,-5.259591965398291,3716.176009943902,2.5488713,16.762127,1850.0866031931016,15.737277,17.170563,2594.2688732353763,15.292724,16.212858,0.95770454,0.40843582,0.5492687,113.05296586187607,-54.38844472531088,7.068902598,8.0384229302,0.71195,0.764062,0.79666,5340.06,5451.48,5644.09,4.521295,4.564342,4.61754,-0.797198,-0.355489,-0.257264,1.305468,1.54251,1.676463,1.814205,1.875789,-0.070914,0.018821,0.096103,0.347046,0.355978,1.0,-8.582255,0.898228,-1.362936,8.629132,GBPRPgrizy/JHKs,0,-0.017045617,0.082308,0.100806,0.058634,5.557849,0.915532,0.0007446907307984,0.0092355306001974,0.0064002092896594
2748295215604579840,7.018501338945972,8.058480192961264,0.4505450136257901,8.4994822437005,-11.688085532554709,1935.0154404641216,1.9071221,17.470655,936.3750309235796,12.062281,17.909918,1420.841321790164,8.649982,16.866531,1.0433865,0.4392624,0.60412407,112.97365410250195,-54.36090281508858,7.018501339,8.058480193,0.750648,0.757951,0.8479,5355.82,5418.15,5557.1,4.429861,4.514211,4.598746,-0.401656,-0.361816,-0.164239,1.865859,1.972357,2.179866,2.508894,2.870983,0.172396,0.245419,0.339871,0.472743,0.493634,1.0,-8.695753,1.169416,-1.771584,8.774033,GBPRPgrizy/JHKsW1W2,0,-0.002719283,0.288609,0.355006,0.206787,5.489899,0.895168,0.0010700852849756,0.0139863349475144,0.0066098859704138
2748295731000937600,7.220519966614376,7.993281551590749,0.8013989189509861,22.772839204312863,-4.491788915943353,2472.7796240676394,1.9140502,17.204403,1173.8975438553675,11.239132,17.664467,1852.9577670721235,7.6696835,16.578232,1.086235,0.46006393,0.6261711,113.29618738239292,-54.455928146883146,7.2205199666,7.9932815516,0.661,0.665751,0.669713,5087.45,5089.03,5145.27,4.64261,4.65,4.669,-0.797797,-0.643116,-0.596224,1.324162,1.403162,1.428262,1.441526,1.676089,0.137885,0.160699,0.168136,0.219038,0.400747,1.0,-8.528366,0.762599,-1.162132,8.562393,GBPRPgrizy/JHKsW1W2,1,-0.0009680986,0.142257,0.175252,0.102268,6.288108,1.013251,0.0008404119812859,0.010395057479763,0.004494032813726
2748295975814329600,7.266996329493329,7.996652628222974,0.5285710200832919,-0.0588019565667057,-4.087331197195606,3532.9560226199387,2.2566333,16.81702,1879.389277678616,11.763777,17.1535,2348.1069740826847,11.788807,16.3211,0.83239937,0.3364792,0.49592018,113.37533743380168,-54.45949050770196,7.2669963295,7.9966526282,0.728482,0.768449,0.775275,5473.93,5815.27,5829.49,4.503666,4.51077,4.575567,-0.696447,-0.659664,-0.537431,1.801282,1.815779,2.115308,2.142167,2.368684,-0.135688,-0.123682,0.07299,0.083243,0.156435,0.997559,-8.68784,1.128666,-1.721236,8.760848,GBPRPgrizy/JHKsW1W2,0,-0.0056940317,0.063171,0.076984,0.044644,5.126982,0.80006,0.0006935009774039,0.0067960153362262,0.0054510014322606
2748297315844124032,7.177715560955113,8.052952791704017,0.6238672512332264,-3.64581728225973,-8.408154750379484,1350.305434983649,1.5369116,17.861286,652.2611513148504,14.156264,18.302488,985.316507291158,7.8064866,17.263956,1.0385323,0.44120216,0.5973301,113.23964313320592,-54.390544924423494,7.177715561,8.0529527917,0.625357,0.690128,0.707833,5060.19,5064.07,5080.42,4.608336,4.627251,4.665,-0.846224,-0.467497,-0.452718,1.905261,1.914103,2.105865,2.169274,2.18959,0.013449,0.026832,0.050527,0.076821,0.155922,0.797363,-8.683813,1.126668,-1.712078,8.756597,GBPRPgrizy/JHW1W2,1001,-0.007698655,0.042878,0.052741,0.030766,6.201255,1.016558,0.0012357800922452,0.0235641332451042,0.0086020939241589
2748297522002555392,7.304777756723405,8.033576200182102,0.5647588776554872,2.896720016851903,-4.621022228368226,3881.497280669733,2.395247,16.714869,1773.1893579109017,8.152812,17.216654,3075.1140558842244,9.258754,16.028242,1.1884117,0.5017853,0.68662643,113.44839936058922,-54.42853848950419,7.3047777567,8.0335762002,0.764143,0.794465,0.798822,5223.49,5244.17,5291.26,4.530056,4.56026,4.568636,-0.257277,-0.154744,-0.138653,1.321545,1.331007,1.340649,1.346783,1.447058,0.309103,0.393216,0.418379,0.522887,0.569692,1.0,-8.510332,0.715476,-1.090471,8.540355,GBPRPgrizy/JHKsW1W2,0,0.013755441,0.352739,0.435411,0.254064,5.725554,1.007064,0.0006700008219173,0.0049920236233852,0.0032690053127968
2748298548499493888,7.347895670318425,8.111337992096178,0.6272185195100269,2.316134415664622,-5.092524865319256,2047.024899592056,5.224417,17.40956,818.2653649667358,8.993634,18.056307,1973.4038989798264,12.026244,16.509855,1.5464516,0.6467476,0.899704,113.54060842321104,-54.35791824364782,7.3478956703,8.1113379921,0.646951,0.700021,0.73404,4582.59,4710.64,4710.86,4.611,4.611007,4.615091,-0.320531,-0.140489,0.207017,0.970804,1.016344,1.157023,1.168615,1.172365,0.358262,0.417182,0.5993,0.599604,0.599604,0.183472,-8.469283,0.61811,-0.940282,8.491809,GBPRPgrizy/JHKs,2001,0.08798623,0.495108,0.617252,0.361989,6.597741,1.291189,0.0027710160801571,0.0119334322425808,0.0066166529327004
2748298720298182272,7.276120315895221,8.072703985109762,0.295328580762453,0.3183111291420656,-6.201423845581295,1050.0713726279266,1.5028989,18.13432,467.1887082797355,8.300156,18.664812,862.1658569289557,7.419433,17.408918,1.2558937,0.5304928,0.7254009,113.41016313165063,-54.38563325272248,7.2761203159,8.0727039851,0.501178,0.64093,0.652486,4705.85,4840.84,4843.34,4.691025,4.699559,4.825551,-1.412145,-0.607425,-0.506252,1.234454,1.256742,1.669747,1.781387,28.970533,0.130979,0.132023,0.316016,0.332829,0.375499,0.41333,-8.58632,0.8923,-1.357429,8.63256,GBPRPgrizy/JW1W2,0,0.023525596,0.264317,0.327473,0.19161,6.756749,1.12003,0.001553943688553,0.0192893777683037,0.0093433845577087
